,p.HS1,p.S1H,p.S1S2,p.HD,rr.S1,rr.S2,c.H,c.S1,c.S2,c.Trt,u.H,u.S1,u.S2,u.Trt,Cost_NoTrt,Cost_Trt,QALY_NoTrt,QALY_Trt,ICER
1145,0.124582373,0.521489936,0.099430975,0.007293054,2.944878972,9.883661881,2163.103243,4457.126865,16402.02314,11786.54281,0.999565935,0.758396714,0.551574157,0.955956424,69003.21609,118667.2309,15.87636169,16.34563272,105832.2622
1146,0.120433297,0.549094084,0.127332039,0.004332239,3.025108633,9.604328021,2118.841168,3553.058557,14234.64508,12050.12171,0.99752782,0.764016706,0.477114761,0.956065382,74509.69732,133448.6496,16.38170504,16.80613908,138864.8127
1147,0.134661952,0.503824394,0.099334941,0.005319202,2.985647376,10.16595614,2101.612832,4335.624231,14836.82099,11688.61232,0.995519845,0.72748243,0.475122516,0.948464502,72581.36479,130105.8951,15.91026517,16.49282916,98743.71014
1148,0.167993894,0.432240278,0.131428294,0.004832008,2.943021452,9.623538666,2133.962308,3273.55609,16491.99343,10976.35564,0.996722477,0.762920365,0.489836478,0.965690424,93800.35454,166823.0535,14.94675853,15.54817687,121417.4808
1149,0.135345838,0.504942892,0.109561079,0.005893737,3.053130089,10.22595692,1898.884919,4670.10177,14961.54459,10684.06511,0.984053795,0.738000836,0.508241207,0.933424549,70995.32394,123182.3693,15.53271028,16.0291103,105131.0297
1150,0.196432981,0.544146992,0.103350061,0.006310803,3.009151631,9.847986007,2095.717816,3820.060635,16088.35077,10496.65354,0.992525761,0.744319164,0.517259093,0.947709274,79275.44879,140607.1771,14.88650034,15.52118476,96633.42335
1151,0.157135357,0.481211101,0.108180254,0.005298802,3.007669669,10.11603939,1721.894727,3613.106773,15091.67172,12209.29551,0.992345986,0.752492292,0.453832711,0.969621512,72977.33213,142305.0223,15.29402988,15.92357582,110123.3227
1152,0.155704808,0.550932391,0.107115989,0.005732702,3.016114186,10.23515447,1966.896581,3903.804288,15187.60091,11667.35735,0.995904573,0.72644467,0.454234669,0.902194614,72274.12198,132381.9345,15.42232516,15.89519397,127113.0839
1153,0.149556216,0.519484033,0.090516017,0.003527687,2.999976952,9.771665113,2079.497108,3990.062408,15306.78108,12695.26988,0.995335583,0.75031876,0.472770808,0.920642607,79647.91297,150780.7356,16.49067417,16.99228751,141808.077
1154,0.141645482,0.520467972,0.100731023,0.003226863,3.01762048,10.18375352,2012.965327,3759.085343,17838.85632,12198.41425,0.999091949,0.747001037,0.475009174,0.965584125,87266.01674,155445.5929,16.59077149,17.19621866,112610.2821
1155,0.145256446,0.408005016,0.127984032,0.006968284,3.004778239,9.812292619,2217.887003,4017.307657,15709.84908,11480.09048,0.983786912,0.732497979,0.48437223,0.919990657,80253.48735,144015.4862,14.37001778,14.88010814,125001.3796
1156,0.18859542,0.495485337,0.102915272,0.002784423,3.00407128,9.952523853,2074.521867,3885.12363,13596.40383,11484.12201,0.986040572,0.754168,0.502848146,0.960714215,88051.10807,169788.1026,15.9331192,16.63326875,116742.1948
1157,0.113085642,0.505598783,0.135252345,0.006245758,3.002225772,10.09394851,2679.836196,3776.709392,15835.51028,13376.70078,0.985402815,0.768846241,0.472210595,0.9434801,80034.61543,139533.3431,15.55381165,15.92013929,162419.4362
1158,0.185807129,0.392907176,0.089381849,0.006596113,2.994696891,10.29704289,2120.585441,3993.06566,14340.33452,12734.75098,0.989795724,0.771559924,0.508229484,0.894616091,74605.83309,154209.611,14.60354204,15.04918441,178627.0391
1159,0.140181146,0.538665231,0.109651846,0.006959437,3.005387836,10.23756994,2063.23671,3624.252037,13490.72456,13860.12184,0.993333558,0.742132644,0.463061486,0.953330275,63668.61193,127545.4956,15.28948501,15.81172405,122313.4984
1160,0.172848687,0.520283093,0.109908579,0.005326493,3.003917445,10.16356031,2147.290155,3728.908673,14851.84599,11074.64664,0.996137874,0.735257462,0.521181705,0.940528508,78789.5809,143207.1626,15.3422878,15.94716357,106497.2093
1161,0.148335035,0.433416297,0.093011856,0.00407957,3.029967124,10.02446244,1871.622974,3924.602195,17776.54876,10236.67891,0.996955594,0.781523032,0.466101343,0.933452124,85232.94923,146109.8634,16.06792352,16.54592567,127356.9896
1162,0.112888455,0.580104122,0.106545131,0.004873829,3.052680291,9.727072726,1961.61893,3891.543548,14607.33206,11705.9011,0.986896815,0.700019556,0.540022221,0.941962244,66097.41109,115227.0657,16.53105916,17.04772879,95089.1094
1163,0.160262197,0.569456396,0.115611444,0.006252003,2.969212245,9.918003449,2189.206384,4174.944602,14645.00029,12902.44085,0.989968321,0.739742652,0.461598941,0.924453241,74669.07072,141117.5028,15.13500219,15.61765969,137672.0181
1164,0.132318791,0.572803578,0.107192145,0.005563644,3.027506851,10.17751035,2101.375086,2964.413682,14504.78846,11291.66339,0.977875917,0.743218584,0.525446087,0.96372686,66628.38323,118103.6432,15.89656717,16.42004875,98332.51483
1165,0.187301836,0.447964971,0.109572551,0.004857768,3.025784144,9.854190835,1773.48624,3578.638613,14947.85883,13707.96346,0.995058182,0.727074296,0.501989203,0.958696744,81835.13532,173825.7399,14.92890006,15.6979267,119619.5289
1166,0.127165628,0.521542791,0.116980236,0.003016562,2.985260914,9.894887053,2312.406964,4238.465114,15143.37221,14433.63787,0.991226208,0.748057896,0.480107857,0.971030566,86891.41762,165786.8988,16.6102001,17.16155685,143093.3422
1167,0.100328964,0.550960726,0.117106533,0.00336267,2.948907064,9.977609434,2085.899342,4185.561992,15156.03266,12841.14433,0.987112045,0.771476442,0.500980067,0.914157314,74519.25288,130710.7278,17.1081281,17.3964204,194911.4685
1168,0.126449359,0.486915166,0.105417778,0.003291596,3.062171917,10.18481622,1800.942822,4224.610446,15271.77118,9063.70952,0.997533226,0.779067427,0.52163965,0.921194351,77465.70368,126303.8596,16.83531581,17.20746756,131231.8289
1169,0.134126119,0.49942532,0.101474968,0.005402243,3.004378285,10.17691769,1868.996255,3692.604266,15551.67506,11965.40197,0.991511759,0.737997913,0.476531651,0.951553655,69697.74792,128685.1263,15.82468162,16.38434419,105398.1121
1170,0.127214742,0.444725532,0.103078101,0.005164781,2.97267858,9.788260469,2099.293278,3946.999612,16645.40077,15912.91065,0.996308125,0.744624002,0.478077272,0.949975167,78534.16523,160520.2918,15.9048408,16.45536197,148924.5651
1171,0.143307495,0.443890221,0.09159413,0.006172164,3.015577615,10.06335451,1813.510262,3757.667578,12901.62219,11231.44315,0.992852481,0.751740908,0.482749568,0.919560964,62195.52569,120422.8669,15.46357455,15.95760392,117862.1049
1172,0.13349142,0.471925733,0.099969893,0.004770247,3.034093652,9.903533281,2141.125753,3948.289928,16398.52796,14133.36689,0.991900227,0.76170637,0.4706224,0.96070959,79207.14623,153003.8246,16.01592616,16.55890317,135911.2376
1173,0.138531654,0.549484706,0.095677453,0.005151141,2.986608361,10.02599151,1712.596319,3546.454742,13773.70214,10199.50704,0.983476705,0.759642205,0.530375557,0.947139423,62218.84565,111225.8937,16.14918007,16.63696971,100467.5888
1174,0.159682601,0.551854855,0.101523733,0.00409469,3.071605458,9.789269496,2087.368359,3181.231435,15742.99293,10346.95771,0.999354085,0.759230297,0.498748739,0.929650455,79584.07269,138068.6728,16.22557125,16.71193832,120247.8627
1175,0.11795472,0.561615383,0.103611375,0.003917698,2.995492195,10.29127901,2109.075728,3704.229029,13654.56165,11823.69864,0.981058205,0.742951166,0.547139412,0.961702526,69108.21984,123078.4004,16.74458674,17.2475786,107298.3163
1176,0.173729893,0.555551487,0.098617942,0.005373903,2.989915682,10.26980775,2130.360299,3894.062888,15933.56156,8397.842709,0.992193691,0.767510458,0.435183517,0.967327863,78083.43308,124390.6718,15.43356764,16.02523804,78265.26253
1177,0.149926842,0.515752265,0.115834371,0.006422653,2.982342472,9.839249272,2003.413842,4191.5453,13459.26587,12210.93398,0.994478762,0.748084551,0.541660715,0.963013868,69192.50186,132004.4432,15.34937457,15.91201577,111637.6493
1178,0.148908773,0.530490081,0.101783049,0.004174831,3.030199963,9.788254981,1878.735431,3823.174203,15939.71233,11328.88083,0.98526468,0.780482434,0.521131218,0.963418959,77936.83645,140111.6627,16.23113723,16.73941997,122323.3087
1179,0.093116844,0.518029106,0.111721255,0.005127501,2.991784214,9.675564616,1839.533549,3788.495447,15374.51501,15490.88263,0.997379455,0.750968432,0.49541533,0.941193158,63579.6174,123647.6528,16.78710851,17.15716053,162323.2219
1180,0.141544596,0.586486721,0.110777371,0.003955953,3.017177953,9.846888879,2130.449768,3758.312029,15249.04823,13609.77672,0.994694387,0.745112295,0.491041682,0.934055384,78678.43107,149260.6737,16.40232315,16.87459271,149453.2948
1181,0.134572344,0.540473288,0.113105762,0.004309677,3.039675363,10.30008631,2048.103145,3684.798822,16144.16845,14052.97594,0.998713891,0.770390059,0.48624696,0.981517928,78559.0924,150530.1561,16.31669766,16.84243002,136896.7734
1182,0.176806662,0.473424616,0.108517901,0.0025725,3.006882798,10.11860942,2470.02452,4190.02282,16114.61057,10744.78848,0.995967372,0.779395508,0.471617768,0.992859805,104947.5096,181707.8305,16.07333427,16.77458854,109461.4666
1183,0.198614791,0.540673826,0.101691401,0.005642434,2.983827523,10.06247812,1875.181327,3961.535851,16145.17101,12525.14076,0.987348188,0.771260412,0.542647413,0.899880988,79826.72038,155602.2447,15.17454944,15.58671789,183846.0082
1184,0.191679837,0.429454311,0.098205739,0.00535424,2.948299489,9.940397338,1935.902761,3286.62223,14240.92554,9456.979942,0.99866055,0.768098459,0.503459867,0.964346974,76594.36689,139291.6805,15.01065993,15.7028608,90576.76246
1185,0.119343706,0.520123252,0.100444521,0.005689185,2.989920307,9.894040907,2186.440194,3394.444232,15270.34476,10712.50391,0.991925502,0.760842682,0.516038906,0.973453101,68603.06367,115726.5258,16.23881115,16.74159825,93724.4862
1186,0.128028598,0.481485143,0.10981996,0.002695367,2.981554461,9.8020388,2382.280385,3857.042932,16479.20902,13265.19643,0.991988106,0.732539339,0.54465549,0.969886604,92845.63011,168979.494,16.84222785,17.47174387,120940.3108
1187,0.147454164,0.467060567,0.103362045,0.0066277,3.0046178,10.02832194,2357.917841,4157.482827,15462.02511,11006.16426,0.979645124,0.751372004,0.506117617,0.955211161,76380.17033,133132.2193,15.0630913,15.63412459,99384.83306
1188,0.120821471,0.576337504,0.110062238,0.006626544,3.00366931,9.736218224,1909.890792,4272.613995,14551.12745,12227.1833,0.985604106,0.755348166,0.51436827,0.939799663,63238.02421,113519.5915,15.88728832,16.28703098,125784.8404
1189,0.105589015,0.467685357,0.09977786,0.002914429,3.003361303,10.04237429,2282.136349,3518.082479,15393.678,13179.72868,0.993703188,0.747195566,0.466837606,0.9338984,78911.76527,143266.3416,17.07754695,17.52849162,142710.5824
1190,0.174819821,0.520189608,0.132628409,0.007449805,2.999349108,9.911272292,1837.218649,4581.005761,14372.49512,13821.33785,0.990469663,0.733719785,0.497477021,0.950352366,72850.73781,148779.4332,14.22520766,14.80593512,130747.5551
1191,0.15196217,0.592403906,0.103977386,0.006359296,2.967865065,10.06257349,2171.478118,3937.392589,15849.68773,10936.66085,0.981541718,0.760410477,0.524515131,0.976101849,72214.0982,123949.3491,15.55960945,16.10942091,94096.34891
1192,0.16878377,0.518766829,0.111416499,0.003824369,2.983407106,10.07828685,2010.243307,3805.644173,14107.68197,12729.51764,0.989180931,0.702477065,0.464367152,0.9458398,81563.56818,160950.2266,15.52102279,16.24472753,109694.8157
1193,0.11686342,0.552737693,0.083638626,0.005344767,3.004293825,9.728323226,1754.492368,4040.850483,15681.96962,11370.77194,0.992880845,0.747078644,0.532308867,0.976004289,61452.5148,108027.0027,16.70544128,17.24720647,85968.03215
1194,0.14046275,0.621923705,0.089010928,0.003138967,2.973457364,10.33989121,2011.470061,3674.552494,15779.661,12691.84611,0.997788351,0.744770291,0.48446105,0.965536949,74304.20771,136454.4005,17.09833388,17.66910162,108888.7627
1195,0.117744477,0.439272312,0.12264953,0.003622064,3.00269173,9.850832473,2081.378736,3785.554554,14496.82208,13490.95239,0.993484317,0.724529548,0.456509651,0.947659113,80572.34158,155145.6036,16.13551882,16.69130017,134177.3378
1196,0.1271198,0.501924007,0.107526479,0.00690859,3.070010096,9.695624696,2556.36855,3740.930754,16416.03401,12547.54681,0.981945968,0.731593892,0.487697902,0.949689307,76071.12122,132624.9997,15.34021358,15.86672689,107412.0602
1197,0.156697361,0.530761498,0.135459529,0.002849585,2.988029723,9.77522783,1794.839206,3812.759264,14261.05822,11166.89014,0.997915686,0.789014327,0.449266419,0.961551086,87438.00336,160590.9479,16.04894892,16.51005884,158645.3487
1198,0.127512747,0.432669712,0.096320144,0.004902457,3.026296114,10.00463701,1936.620424,3603.124338,15648.73202,11789.04445,0.981810016,0.72410996,0.50594327,0.939902475,72738.5772,134104.7408,15.84137129,16.44279342,102035.095
1199,0.122638665,0.490038388,0.097431695,0.002516322,3.021060967,10.15403532,1906.243805,3995.511825,16118.43212,9351.48785,0.99299936,0.736100673,0.441916014,0.964527132,81001.41344,131347.197,16.89533257,17.50102019,83121.69825
1200,0.113996234,0.551023473,0.102295687,0.003304103,2.948112059,10.22471556,2277.993396,3897.084813,14041.00418,11986.92698,0.997747919,0.741437022,0.481492732,0.94488392,74341.8028,129947.2357,17.08615429,17.55420705,118801.6346
1201,0.126208343,0.565999023,0.115257412,0.003974738,3.067872618,10.04331462,2056.055803,4396.866195,16123.21278,11499.84755,0.993047446,0.714806336,0.495538413,0.938160271,79737.44057,136141.0518,16.44019385,16.96003578,108501.4656
1202,0.131849988,0.52397547,0.105044403,0.006094712,2.944705875,10.09867964,2021.960863,3784.697964,16777.30408,13863.53062,0.999874959,0.736353674,0.521455424,0.932288669,71908.55139,136266.115,15.90700505,16.3921674,132651.6034
1203,0.119348362,0.431424842,0.112911884,0.005108286,2.992829861,9.805697127,2318.60638,4287.002369,16310.60638,14055.96364,0.993904572,0.764005056,0.524709694,0.959952281,82573.29554,154430.7864,16.02293369,16.52022924,144496.5482
1204,0.111214706,0.513500532,0.103626217,0.005725652,2.998571662,10.07192993,1849.285657,3605.092287,13318.51205,11982.51447,0.991405389,0.732227629,0.566791801,0.931960082,59675.85078,110210.1495,16.33529313,16.78379467,112673.6329
1205,0.145733668,0.465999501,0.114146575,0.005591817,3.00452137,9.901439901,1985.778144,4219.852173,15581.6071,13963.5776,0.990832706,0.740935458,0.538788035,0.9378928,78273.90985,154961.8333,15.4426693,15.98363904,141760.0972
1206,0.13899067,0.436026032,0.096034372,0.003343956,2.956125715,10.34142309,1951.007455,4155.014833,12840.6928,11922.71431,0.988962676,0.752220349,0.550216537,0.970935877,74661.24418,145297.0833,16.47502658,17.13674544,106745.9967
1207,0.157382167,0.478655059,0.104594567,0.006014288,2.981496755,10.29006142,2197.000193,4190.798268,15962.68789,13736.58016,0.998677932,0.743878569,0.491780296,0.940011727,78938.49354,153859.2402,15.26805107,15.83786437,131482.9732
1208,0.142056633,0.509830668,0.109631497,0.006511224,3.022157048,9.772092313,1964.837674,3691.042399,14741.59564,12154.68373,0.999777858,0.757518814,0.491088661,0.943619426,68375.56674,128218.4253,15.48478247,15.96528504,124542.2243
1209,0.177540336,0.561691523,0.101048158,0.007671502,3.010939455,10.31799623,1881.150674,3697.553016,15765.41582,12424.6343,0.983824373,0.779667745,0.529203302,0.949419662,66770.33897,129183.3943,14.84320983,15.32652479,129135.3663
1210,0.172345627,0.439916576,0.118656754,0.004069609,2.957411347,10.04127756,1912.897021,3961.414019,14701.42657,13774.02016,0.986633913,0.717523281,0.451052641,0.957108197,87577.57096,181289.6,14.93521857,15.68975132,124198.7552
1211,0.184604722,0.444681626,0.097997707,0.002588102,2.989625682,9.584006959,2232.354719,3635.283681,15741.80985,12587.41301,0.999999716,0.722706847,0.532726645,0.926315893,98983.66373,192281.2305,16.13256617,16.86203244,127898.3968
1212,0.157125086,0.507695606,0.106847493,0.004757291,2.970969623,9.836676799,1991.100367,4031.004699,15290.53576,9510.7954,0.984166572,0.756215649,0.517456242,0.954793506,79300.25272,133541.3051,15.68813679,16.25756119,95255.93168
1213,0.186901069,0.484996011,0.104921336,0.004799273,3.049670416,9.937509043,2022.593807,4029.929937,15622.86305,12157.45815,0.992666571,0.774569686,0.556062884,0.956055454,85522.56458,163749.1481,15.469975,16.06143836,132259.3897
1214,0.147820921,0.558745333,0.107974022,0.00496826,2.929581686,10.02521836,2082.185145,4537.523215,15478.33755,11096.84661,0.998885925,0.77085472,0.459009384,0.933808312,77973.73868,135263.8415,15.97914071,16.40520309,134464.1166
1215,0.17992869,0.55457204,0.113624975,0.00556471,2.992138735,10.18147214,1889.727379,4178.410379,13842.12203,13109.95626,0.999033295,0.739035479,0.553143124,0.964342295,73770.20289,149209.3645,15.36473902,16.01543153,115936.7304
1216,0.145527988,0.54685337,0.123083926,0.004326043,2.989938024,9.913062826,2202.287074,4250.562162,13950.97492,14021.38911,0.99445488,0.7422272,0.437559188,0.953496374,80117.91925,157385.3107,15.76391865,16.30011513,144102.7578
1217,0.131145919,0.527224216,0.116156621,0.003425382,3.035723645,10.06451794,2105.263157,3614.560581,13444.47688,9945.837233,0.999640875,0.777553455,0.468139368,0.985919058,76037.52894,129770.4614,16.57229247,17.09257551,103276.3483
1218,0.116391055,0.435824639,0.129763921,0.004776129,2.971182655,9.919418697,1818.056435,3415.821356,13931.5322,12549.01106,0.998466449,0.753570236,0.534632089,0.975446284,70991.27384,136648.5938,16.05706299,16.58649924,124013.6463
1219,0.130400346,0.503592437,0.100071675,0.007599817,2.9651788,9.820013067,1898.786698,4357.402499,13929.46666,12503.34724,0.9942458,0.756463184,0.524945763,0.978794447,61454.07956,116250.3974,15.50193429,16.05261907,99505.78034
1220,0.129318267,0.503268762,0.101580685,0.005974967,2.969003893,10.3719801,2196.930493,4671.632821,14775.69379,9675.405159,0.988367402,0.752078204,0.469209769,0.972200501,71712.92057,116682.2589,15.72999175,16.28535257,80973.19059
1221,0.167522023,0.548900476,0.118989734,0.009201398,2.991099351,10.15093572,1844.612895,3565.710611,16014.07584,10998.60043,0.995745987,0.744726403,0.469824204,0.92793186,64493.12075,116481.9779,14.19325483,14.66523831,110149.7391
